source,n_false,n_total,false_ind,false_ind_smoothed
Susan Sosnowski,0,1,0.0,0.373647786137378
Wesley Smith,0,1,0.0,0.373647786137378
Michelle Rhee,0,1,0.0,0.373647786137378
Whoopi  Goldberg,1,2,0.5,0.4483055949593076
Tom DeLay,2,3,0.6666666666666666,0.5070612390825165
Milele Coggs,0,1,0.0,0.373647786137378
Doonesbury,0,6,0.0,0.2228573854561242
Cenk Uygur,0,1,0.0,0.373647786137378
Get EQUAL Texas,0,1,0.0,0.373647786137378
Dan  Lucas,1,1,1.0,0.5089723573851558
Scott Suder,1,1,1.0,0.5089723573851558
Janet Mitchell,0,1,0.0,0.373647786137378
Mark Daniels,1,1,1.0,0.5089723573851558
Dick Greco,1,2,0.5,0.4483055949593076
John Oliver,0,8,0.0,0.191882688386736
Jim Sullivan,3,5,0.6,0.5058212984939561
Americans Against Food Taxes,0,1,0.0,0.373647786137378
Joe Morrissey,1,2,0.5,0.4483055949593076
Lee Holloway,4,5,0.8,0.5936203783771586
Vance Smith,0,1,0.0,0.373647786137378
Dave Hunt,0,1,0.0,0.373647786137378
Ross Douthat,0,1,0.0,0.373647786137378
Lorraine Fende,0,1,0.0,0.373647786137378
General Beauregard Lee,0,1,0.0,0.373647786137378
Ron Saunders,0,1,0.0,0.373647786137378
Blake Farenthold,1,1,1.0,0.5089723573851558
David Rivera,2,2,1.0,0.5675002065046645
Bill  Janis,1,1,1.0,0.5089723573851558
Chris Cummiskey,0,1,0.0,0.373647786137378
Jason Brodeur,1,1,1.0,0.5089723573851558
Sameh Shoukry,1,1,1.0,0.5089723573851558
Peter Kilmartin,1,5,0.2,0.33022313872755077
Suzanne Devlin,0,1,0.0,0.373647786137378
Ed Turanchik,0,1,0.0,0.373647786137378
Kent Conrad,0,3,0.0,0.29406055034478956
Dennis Jones,0,1,0.0,0.373647786137378
Jeff  Atwater,1,3,0.3333333333333333,0.4005608947136531
Mario Gallegos,0,1,0.0,0.373647786137378
Dean Cannon,1,3,0.3333333333333333,0.4005608947136531
Joe Wilkinson,1,1,1.0,0.5089723573851558
Matthew Dowd,0,5,0.0,0.24242405884434814
Laurence Ehrhardt,1,1,1.0,0.5089723573851558
Newsmax,0,1,0.0,0.373647786137378
Raging Elephants,1,1,1.0,0.5089723573851558
Ohio Alliance for Retired Americans,1,1,1.0,0.5089723573851558
Robert Flanders,0,1,0.0,0.373647786137378
Talmadge Heflin,1,1,1.0,0.5089723573851558
Pierre Thomas,1,2,0.5,0.4483055949593076
Jim Doyle,2,4,0.5,0.45825673861108385
New Georgia Encyclopedia,0,1,0.0,0.373647786137378
Heidi Group,0,1,0.0,0.373647786137378
Allan Ritter,0,1,0.0,0.373647786137378
National Federation of Independent Business-Wisconsin,1,1,1.0,0.5089723573851558
Pat Mullins,0,1,0.0,0.373647786137378
Ray McBerry,1,1,1.0,0.5089723573851558
Brent Larkin,0,1,0.0,0.373647786137378
Dan Moore,0,1,0.0,0.373647786137378
David Wyss,0,1,0.0,0.373647786137378
Darrell Issa,3,3,1.0,0.6135615834513801
Marie Ghazal,0,1,0.0,0.373647786137378
Pat Toomey,2,3,0.6666666666666666,0.5070612390825165
Dean Wright,1,1,1.0,0.5089723573851558
William Howell,1,3,0.3333333333333333,0.4005608947136531
Texas Veterans Commission,1,1,1.0,0.5089723573851558
Mary  Olson,0,1,0.0,0.373647786137378
Rees Lloyd,1,1,1.0,0.5089723573851558
George W. Bush,1,4,0.25,0.3620070221868109
Ellen Freidin,0,1,0.0,0.373647786137378
Martin Kiar,0,1,0.0,0.373647786137378
Bumper Sticker,0,1,0.0,0.373647786137378
Talgo Inc.,0,1,0.0,0.373647786137378
James  Jolly,0,1,0.0,0.373647786137378
Steve Kagen,2,2,1.0,0.5675002065046645
Jane Kidd,1,2,0.5,0.4483055949593076
Mt. Hood Community College,0,1,0.0,0.373647786137378
Beaverton,2,2,1.0,0.5675002065046645
Atlanta Braves,0,1,0.0,0.373647786137378
Donna Garner,1,1,1.0,0.5089723573851558
Bryan Kennedy,1,1,1.0,0.5089723573851558
Mark Brodeur,0,1,0.0,0.373647786137378
Bill Montford,0,1,0.0,0.373647786137378
Oregon Right to Life PAC,0,1,0.0,0.373647786137378
The Walking Dead,1,1,1.0,0.5089723573851558
Randy Leonard,1,1,1.0,0.5089723573851558
Jim Zehringer,0,1,0.0,0.373647786137378
Alex Sink,3,19,0.15789473684210525,0.2269084072516031
"CQ Press City Crime Rankings, 2010-2011",0,1,0.0,0.373647786137378
Wesley Clark,1,2,0.5,0.4483055949593076
RightMarch.com,1,1,1.0,0.5089723573851558
Pro-Life Wisconsin,0,1,0.0,0.373647786137378
NFL Players Association,1,1,1.0,0.5089723573851558
Howard Dean,4,7,0.5714285714285714,0.5049517757795
Donald Carcieri,0,2,0.0,0.3291109834139506
National Association of Manufacturers,0,1,0.0,0.373647786137378
Michael Steele,3,8,0.375,0.40036599940193085
National Review,0,1,0.0,0.373647786137378
Ronda Storms,0,1,0.0,0.373647786137378
Dave Obey,0,1,0.0,0.373647786137378
Oregon Healthy Kids,0,1,0.0,0.373647786137378
Steven Brown,0,1,0.0,0.373647786137378
Mike Mullen,0,1,0.0,0.373647786137378
Democratic Party  of Georgia,2,3,0.6666666666666666,0.5070612390825165
Jamie Samons,0,1,0.0,0.373647786137378
Oregon Food Bank,0,1,0.0,0.373647786137378
Virginia Tea Party Patriots,0,2,0.0,0.3291109834139506
Ohio Department of Transportation,0,1,0.0,0.373647786137378
Carole Smith,1,1,1.0,0.5089723573851558
Pari Sabety,0,1,0.0,0.373647786137378
Crime Victims United of Oregon,0,1,0.0,0.373647786137378
Atlanta Sports Council,1,1,1.0,0.5089723573851558
Richard Lugar,0,1,0.0,0.373647786137378
John Pistole,0,1,0.0,0.373647786137378
Art Acevedo,0,1,0.0,0.373647786137378
Joyce Kaufman,0,1,0.0,0.373647786137378
Marvin Pratt,1,1,1.0,0.5089723573851558
Republican state senators,1,1,1.0,0.5089723573851558
Steven Schale,1,2,0.5,0.4483055949593076
Sierra Club,3,3,1.0,0.6135615834513801
Portland Community College,1,1,1.0,0.5089723573851558
Michael Murphy,1,1,1.0,0.5089723573851558
Sonny Perdue,0,1,0.0,0.373647786137378
Kathie Glass,2,2,1.0,0.5675002065046645
Allen Alley,0,1,0.0,0.373647786137378
George Voinovich,0,2,0.0,0.3291109834139506
Safe Routes to Schools,1,1,1.0,0.5089723573851558
Bob Donovan,0,3,0.0,0.29406055034478956
Friends of Voter Owned Elections,1,1,1.0,0.5089723573851558
Children's Healthcare of Atlanta,0,1,0.0,0.373647786137378
Bob Tiernan,0,1,0.0,0.373647786137378
Barry Garner,0,1,0.0,0.373647786137378
Chris Gregoire,0,1,0.0,0.373647786137378
Mike Prendergast,1,1,1.0,0.5089723573851558
John Boccieri,0,2,0.0,0.3291109834139506
Bill White,8,26,0.3076923076923077,0.33223965032523817
Livable Damascus,0,1,0.0,0.373647786137378
Protect Your Vote,0,1,0.0,0.373647786137378
Valinda Bolton,1,1,1.0,0.5089723573851558
Tom Perriello,2,3,0.6666666666666666,0.5070612390825165
Georgia House Democratic Caucus on behalf of Elena Parent,1,1,1.0,0.5089723573851558
Robert Healey,1,2,0.5,0.4483055949593076
Committee for Florida's Education,1,1,1.0,0.5089723573851558
Kevin Rader,0,2,0.0,0.3291109834139506
Sharron Angle,3,5,0.6,0.5058212984939561
Advancing Wisconsin,1,1,1.0,0.5089723573851558
Roy Barnes and Nathan Deal,1,1,1.0,0.5089723573851558
Christopher Little,1,1,1.0,0.5089723573851558
Rick Boucher,1,1,1.0,0.5089723573851558
American Federation for Children,2,2,1.0,0.5675002065046645
Basic Rights Oregon,1,1,1.0,0.5089723573851558
Robert  Dold,1,1,1.0,0.5089723573851558
Americans for Common Sense Solutions,1,1,1.0,0.5089723573851558
Back to Basics,2,4,0.5,0.45825673861108385
Matt Patten,1,1,1.0,0.5089723573851558
American Action Network,1,1,1.0,0.5089723573851558
Concerned Taxpayers of America,0,1,0.0,0.373647786137378
Mark Butler,0,1,0.0,0.373647786137378
Kendrick Meek,9,19,0.47368421052631576,0.4632252578915944
Glenn Nye,1,1,1.0,0.5089723573851558
Citizens for Lower Taxes and a Stronger Economy,2,5,0.4,0.4180222186107534
Roy Barnes,1,7,0.14285714285714285,0.2808979717977502
Ohio House Republican Organizational Committee,1,1,1.0,0.5089723573851558
Yes on 8,0,1,0.0,0.373647786137378
Vote NO on 8,0,1,0.0,0.373647786137378
Chris Dudley,1,3,0.3333333333333333,0.4005608947136531
Dan Coats,1,1,1.0,0.5089723573851558
Meg Whitman,1,3,0.3333333333333333,0.4005608947136531
Russ  Feingold,2,8,0.25,0.3308715623968659
Maryellen O'Shaughnessy,1,2,0.5,0.4483055949593076
Chuck Riley,1,1,1.0,0.5089723573851558
Joe  Sestak,0,2,0.0,0.3291109834139506
Dino Rossi,0,1,0.0,0.373647786137378
Mark Kirk,2,4,0.5,0.45825673861108385
Dwayne Bohac,1,1,1.0,0.5089723573851558
John Raese,1,1,1.0,0.5089723573851558
Alexi Giannoulias,1,2,0.5,0.4483055949593076
Jack Conway,1,3,0.3333333333333333,0.4005608947136531
Scott Bruun,3,3,1.0,0.6135615834513801
Austin Scott,2,3,0.6666666666666666,0.5070612390825165
Edwin Pacheco,1,1,1.0,0.5089723573851558
Michael Bennet,0,2,0.0,0.3291109834139506
Christine O'Donnell,3,4,0.75,0.5545064550353569
Dan Gelber,4,8,0.5,0.4698604364069958
Hank Gilbert,2,5,0.4,0.4180222186107534
Lee Fisher,3,6,0.5,0.4649951519983509
Blanche Lincoln,1,2,0.5,0.4483055949593076
Chris  Coons,1,2,0.5,0.4483055949593076
Loranne Ausley,1,2,0.5,0.4483055949593076
Julie Lassa,1,3,0.3333333333333333,0.4005608947136531
Planned Parenthood PAC,1,1,1.0,0.5089723573851558
Mary Squires,0,1,0.0,0.373647786137378
Chet Edwards,2,3,0.6666666666666666,0.5070612390825165
Allen Boyd,1,2,0.5,0.4483055949593076
Jim Marshall,0,1,0.0,0.373647786137378
Debbie Jackow,1,1,1.0,0.5089723573851558
Patrick Rose,1,1,1.0,0.5089723573851558
Jill Chambers,1,1,1.0,0.5089723573851558
Blue Oregon,0,1,0.0,0.373647786137378
Adam Kinzinger,2,3,0.6666666666666666,0.5070612390825165
Erik Wallin,1,1,1.0,0.5089723573851558
Franklin Graham,2,2,1.0,0.5675002065046645
Lynn Howe,1,1,1.0,0.5089723573851558
Commonsense Ten,0,1,0.0,0.373647786137378
We Love USA PAC,1,1,1.0,0.5089723573851558
Patriot Majority PAC,1,1,1.0,0.5089723573851558
Florida Police Benevolent Association,1,1,1.0,0.5089723573851558
Scott Hassett,1,1,1.0,0.5089723573851558
Mark Hinkle,0,1,0.0,0.373647786137378
Tammy Hall,1,1,1.0,0.5089723573851558
Bill Flores,2,2,1.0,0.5675002065046645
Lone Star First,1,1,1.0,0.5089723573851558
Chuck Donovan,0,1,0.0,0.373647786137378
Zack Space,1,1,1.0,0.5089723573851558
Tom Ganley,1,3,0.3333333333333333,0.4005608947136531
Jim Huffman,1,2,0.5,0.4483055949593076
Mark Belling,1,1,1.0,0.5089723573851558
George Pataki,1,1,1.0,0.5089723573851558
Americans for Job Security,0,3,0.0,0.29406055034478956
Tom Nelson,1,1,1.0,0.5089723573851558
Kendra Yarbrough Camarena,1,1,1.0,0.5089723573851558
Bob Hackworth,1,1,1.0,0.5089723573851558
Susan Latvala,1,1,1.0,0.5089723573851558
Delia Lopez,1,1,1.0,0.5089723573851558
Citizens for the Republic,0,1,0.0,0.373647786137378
Mahmoud Ahmadinejad,2,2,1.0,0.5675002065046645
Ted Ankrum,1,2,0.5,0.4483055949593076
Sarah Copelin-Wood,0,1,0.0,0.373647786137378
Steve Munisteri,0,2,0.0,0.3291109834139506
Jerry Brown,0,3,0.0,0.29406055034478956
J.B. Powell,1,1,1.0,0.5089723573851558
Patrick Lynch,1,2,0.5,0.4483055949593076
Ron Klein,2,3,0.6666666666666666,0.5070612390825165
John Dennis,0,1,0.0,0.373647786137378
J.B. Van Hollen,0,1,0.0,0.373647786137378
Mickie Williams,0,1,0.0,0.373647786137378
Citizens for a Progressive Wisconsin,0,1,0.0,0.373647786137378
David Porter,0,1,0.0,0.373647786137378
Steven Costantino,0,1,0.0,0.373647786137378
Larry Gonzales,0,1,0.0,0.373647786137378
Joseph Fernandez,1,1,1.0,0.5089723573851558
Florida Hometown Democracy,0,1,0.0,0.373647786137378
Susana Martinez,1,2,0.5,0.4483055949593076
Jan Brewer,4,5,0.8,0.5936203783771586
Daniel Mielke,1,1,1.0,0.5089723573851558
Emil Runge,0,1,0.0,0.373647786137378
Mary Jordan,0,2,0.0,0.3291109834139506
Kevin Boyce,1,2,0.5,0.4483055949593076
Stephen Kretzmann,0,1,0.0,0.373647786137378
Yvette McGee Brown,0,3,0.0,0.29406055034478956
John  Lombardi,1,1,1.0,0.5089723573851558
Jamie Oliver,0,1,0.0,0.373647786137378
Bud Chiles,0,3,0.0,0.29406055034478956
Michael Thurmond,1,2,0.5,0.4483055949593076
"Kernan ""Kerry"" King",0,1,0.0,0.373647786137378
Sam Rashid,1,1,1.0,0.5089723573851558
Russell Edwards,1,1,1.0,0.5089723573851558
Mark Tapscott,1,1,1.0,0.5089723573851558
Keith Stokes,1,1,1.0,0.5089723573851558
Al Hunt,1,2,0.5,0.4483055949593076
Debbie Riddle,1,1,1.0,0.5089723573851558
Tamara Holder,0,1,0.0,0.373647786137378
Josh Burgin,1,1,1.0,0.5089723573851558
Jeff Greene,4,7,0.5714285714285714,0.5049517757795
Florida First Initiative,2,2,1.0,0.5675002065046645
Liberal Bloggers,0,1,0.0,0.373647786137378
Mark Sharpe,1,1,1.0,0.5089723573851558
Rick Lazio,1,1,1.0,0.5089723573851558
Holly Benson,0,2,0.0,0.3291109834139506
Kevin Brady,0,2,0.0,0.3291109834139506
Stephen Archambault,1,2,0.5,0.4483055949593076
Mike Keown,0,1,0.0,0.373647786137378
Laura Tyson,0,2,0.0,0.3291109834139506
Eddie Bernice  Johnson,1,2,0.5,0.4483055949593076
Carol Browner,0,1,0.0,0.373647786137378
Courtney Combs,1,1,1.0,0.5089723573851558
Esquire magazine,0,1,0.0,0.373647786137378
Rebecca Bell-Metereau,1,1,1.0,0.5089723573851558
Barney Frank,1,2,0.5,0.4483055949593076
Elizabeth Dennigan,0,1,0.0,0.373647786137378
Liz Carter,0,1,0.0,0.373647786137378
Jeff Kottkamp,1,4,0.25,0.3620070221868109
J.D. Hayworth,3,5,0.6,0.5058212984939561
George Packer,1,1,1.0,0.5089723573851558
Gen. Peter Chiarelli,0,1,0.0,0.373647786137378
Michael Tyler,1,1,1.0,0.5089723573851558
Bill McCollum,4,9,0.4444444444444444,0.43932948143494704
Pete Sessions,1,2,0.5,0.4483055949593076
Bill O'Neill,1,1,1.0,0.5089723573851558
Randy Neugebauer,1,1,1.0,0.5089723573851558
Charles Schumer,4,9,0.4444444444444444,0.43932948143494704
Preston Smith,1,1,1.0,0.5089723573851558
Catherine Taylor,1,2,0.5,0.4483055949593076
Bill Lynch,2,2,1.0,0.5675002065046645
Gordon Quan,0,1,0.0,0.373647786137378
Chris Carpenter,1,1,1.0,0.5089723573851558
Dave Aronberg,1,4,0.25,0.3620070221868109
Mark Dayton,0,1,0.0,0.373647786137378
David Gregory,1,2,0.5,0.4483055949593076
Erick Erickson,2,3,0.6666666666666666,0.5070612390825165
Stephen Hayes,2,4,0.5,0.45825673861108385
Jane Norton,0,1,0.0,0.373647786137378
Richard Cordray,0,1,0.0,0.373647786137378
Melanie Crozier,1,1,1.0,0.5089723573851558
John King,0,2,0.0,0.3291109834139506
Georgia politicians,1,1,1.0,0.5089723573851558
Maurice Ferre,1,3,0.3333333333333333,0.4005608947136531
Stephen Colbert,0,2,0.0,0.3291109834139506
Jeremy Kapstein,0,1,0.0,0.373647786137378
Georgia Association of Homes and Services for Children,0,1,0.0,0.373647786137378
Russell  Pearce,1,1,1.0,0.5089723573851558
Sheila Jackson Lee,2,2,1.0,0.5675002065046645
Barney Simms,0,1,0.0,0.373647786137378
Charles Clark,1,1,1.0,0.5089723573851558
Let's Get To Work,1,1,1.0,0.5089723573851558
Rob Teilhet,2,2,1.0,0.5675002065046645
Jeff Weems,1,2,0.5,0.4483055949593076
Leonidas Raptakis,1,3,0.3333333333333333,0.4005608947136531
John Oxendine,0,3,0.0,0.29406055034478956
Scott Hochberg,0,1,0.0,0.373647786137378
Leslie Curran,1,1,1.0,0.5089723573851558
Trent Franks,2,2,1.0,0.5675002065046645
Keith Olbermann,2,7,0.2857142857142857,0.35558257312500013
Ralph Hudgens,0,1,0.0,0.373647786137378
David Segal,1,1,1.0,0.5089723573851558
Doug MacGinnitie,2,2,1.0,0.5675002065046645
Daniel Senor,1,1,1.0,0.5089723573851558
Jorge Ramos,1,2,0.5,0.4483055949593076
David Barton,1,4,0.25,0.3620070221868109
Gail Buckner,0,1,0.0,0.373647786137378
Carol Morgan,0,1,0.0,0.373647786137378
Bill Clegg,1,1,1.0,0.5089723573851558
Mary Norwood,0,1,0.0,0.373647786137378
Ritch Workman,1,1,1.0,0.5089723573851558
Elena Kagan,0,1,0.0,0.373647786137378
John Faulk,1,1,1.0,0.5089723573851558
Vernon Jones,1,3,0.3333333333333333,0.4005608947136531
Steve Scalise,0,1,0.0,0.373647786137378
John Albers,1,2,0.5,0.4483055949593076
Mary Landrieu,1,3,0.3333333333333333,0.4005608947136531
Bryan Underwood,0,1,0.0,0.373647786137378
Florida Conservation Alliance,0,1,0.0,0.373647786137378
Jeff Chapman,0,1,0.0,0.373647786137378
Fair Districts Florida,0,1,0.0,0.373647786137378
Stuart Sternberg,0,1,0.0,0.373647786137378
Edward  Markey,0,3,0.0,0.29406055034478956
Clay Cox,1,1,1.0,0.5089723573851558
Snooki,0,1,0.0,0.373647786137378
Orrin Hatch,2,4,0.5,0.45825673861108385
Ken Hodges,1,1,1.0,0.5089723573851558
Libertarian Party of Texas,0,1,0.0,0.373647786137378
Hillsborough Area Regional Transit,0,1,0.0,0.373647786137378
Rick Barber,1,1,1.0,0.5089723573851558
Concernedcitizen4U,1,1,1.0,0.5089723573851558
Bart Stupak,1,3,0.3333333333333333,0.4005608947136531
James Carville,3,4,0.75,0.5545064550353569
Kevin Levitas,1,1,1.0,0.5089723573851558
Thomas Melsheimer,1,1,1.0,0.5089723573851558
Fulton County Government,0,1,0.0,0.373647786137378
Thurbert Baker,0,1,0.0,0.373647786137378
Dan Fanelli,1,1,1.0,0.5089723573851558
David Caton,0,1,0.0,0.373647786137378
Markos Moulitsas,1,1,1.0,0.5089723573851558
Francis Kung'u,0,1,0.0,0.373647786137378
Tom Mechler,0,1,0.0,0.373647786137378
VoteVets.org,1,3,0.3333333333333333,0.4005608947136531
Kathy Miller,0,1,0.0,0.373647786137378
Scott Maddox,0,1,0.0,0.373647786137378
Mark Critz,0,1,0.0,0.373647786137378
Cathie Adams,3,4,0.75,0.5545064550353569
Steve Poizner,1,3,0.3333333333333333,0.4005608947136531
Bobby Jindal,1,8,0.125,0.26137712539180097
Colin Powell,0,2,0.0,0.3291109834139506
Empower Texans,0,1,0.0,0.373647786137378
Dale Peterson,1,2,0.5,0.4483055949593076
Robert Koons,1,1,1.0,0.5089723573851558
Danny Tarkanian,0,1,0.0,0.373647786137378
Lainey Melnick,1,1,1.0,0.5089723573851558
Heather Beaven,0,1,0.0,0.373647786137378
Patrick Leahy,0,1,0.0,0.373647786137378
Michael Savage,1,2,0.5,0.4483055949593076
Linda Chavez-Thompson,0,2,0.0,0.3291109834139506
Joe Lieberman,2,5,0.4,0.4180222186107534
John Barrasso,1,2,0.5,0.4483055949593076
Rudy Giuliani,18,40,0.45,0.44753791045720753
Anitere Flores,1,1,1.0,0.5089723573851558
Progress Florida,0,1,0.0,0.373647786137378
Kyrsten Sinema,0,1,0.0,0.373647786137378
Katrina vanden Heuvel,2,5,0.4,0.4180222186107534
Lamar McKay,1,1,1.0,0.5089723573851558
Ann Kirkpatrick,0,1,0.0,0.373647786137378
Tim James,1,1,1.0,0.5089723573851558
Arlen Specter,0,2,0.0,0.3291109834139506
Alfredo Gutierrez,0,1,0.0,0.373647786137378
John Huppenthal,1,1,1.0,0.5089723573851558
Ed Whitacre,0,1,0.0,0.373647786137378
Daniel Webster,0,1,0.0,0.373647786137378
Charlie Justice,1,4,0.25,0.3620070221868109
House Natural Resources Committee Republicans,1,1,1.0,0.5089723573851558
Tom Grady,1,1,1.0,0.5089723573851558
Paula Dockery,2,2,1.0,0.5675002065046645
Richard Shelby,1,1,1.0,0.5089723573851558
Rick Green,1,2,0.5,0.4483055949593076
Jeffrey Toobin,1,1,1.0,0.5089723573851558
Julian Assange,0,1,0.0,0.373647786137378
Ken Legler,1,1,1.0,0.5089723573851558
Richard Land,1,1,1.0,0.5089723573851558
Hillary Clinton,35,119,0.29411764705882354,0.30115026009205975
Robert Gates,0,3,0.0,0.29406055034478956
Debra Lehrmann,1,1,1.0,0.5089723573851558
Karen Sage,0,1,0.0,0.373647786137378
Paul Workman,1,2,0.5,0.4483055949593076
Holly  Turner,1,2,0.5,0.4483055949593076
Patrick McHenry,1,3,0.3333333333333333,0.4005608947136531
Lawrence Summers,0,1,0.0,0.373647786137378
Alexander Snitker,0,1,0.0,0.373647786137378
Gil Kerlikowske,0,1,0.0,0.373647786137378
Foundation for Florida's Future,0,1,0.0,0.373647786137378
J. Xavier,0,1,0.0,0.373647786137378
Liberty Institute,0,1,0.0,0.373647786137378
Joe Scarborough,4,10,0.4,0.41252416694178956
Bob Schieffer,1,2,0.5,0.4483055949593076
Barbara Cargill,1,1,1.0,0.5089723573851558
Annise Parker,0,1,0.0,0.373647786137378
Pat Carlson,0,1,0.0,0.373647786137378
Todd Tiahrt,0,1,0.0,0.373647786137378
John Yarmuth,0,1,0.0,0.373647786137378
Linda Curtis,0,1,0.0,0.373647786137378
Gretchen Carlson,3,3,1.0,0.6135615834513801
America's Health Insurance Plans,0,3,0.0,0.29406055034478956
Daniel Lipinski,1,1,1.0,0.5089723573851558
Dana Milbank,2,3,0.6666666666666666,0.5070612390825165
Mindy Montford,1,1,1.0,0.5089723573851558
Ken Mercer,1,1,1.0,0.5089723573851558
Jan Patterson,0,1,0.0,0.373647786137378
David  Sewell,0,1,0.0,0.373647786137378
Charles Boustany,1,2,0.5,0.4483055949593076
Farouk Shami,4,7,0.5714285714285714,0.5049517757795
Margaret Gomez,0,1,0.0,0.373647786137378
Eve Schatelowitz Alcantar,1,1,1.0,0.5089723573851558
Scott Brown,5,9,0.5555555555555556,0.5043082551438335
Ben Bius,1,1,1.0,0.5089723573851558
Franklin Sands,0,1,0.0,0.373647786137378
Judd Gregg,0,3,0.0,0.29406055034478956
Nancy Pfotenhauer,1,1,1.0,0.5089723573851558
Ronnie Earle,0,1,0.0,0.373647786137378
Carolyn Maloney,0,1,0.0,0.373647786137378
Kelly O'Donnell,0,1,0.0,0.373647786137378
Hector Uribe,1,1,1.0,0.5089723573851558
Barbara Ann Radnofsky,1,1,1.0,0.5089723573851558
Marc Katz,0,1,0.0,0.373647786137378
Ben Nelson,1,1,1.0,0.5089723573851558
Tom Harkin,1,2,0.5,0.4483055949593076
James Inhofe,1,2,0.5,0.4483055949593076
Eugene Robinson,0,2,0.0,0.3291109834139506
John Murtha,1,1,1.0,0.5089723573851558
Jeff Miller,1,2,0.5,0.4483055949593076
Mike Enzi,0,1,0.0,0.373647786137378
Recovery.gov,1,1,1.0,0.5089723573851558
Ed Rendell,1,1,1.0,0.5089723573851558
America's Natural Gas Alliance,0,1,0.0,0.373647786137378
Bob Beckel,1,3,0.3333333333333333,0.4005608947136531
Loretta Sanchez,0,1,0.0,0.373647786137378
Nita Lowey,1,1,1.0,0.5089723573851558
Louise Slaughter,1,3,0.3333333333333333,0.4005608947136531
Wall Street Journal editorial page,0,1,0.0,0.373647786137378
House Republican Conference,4,8,0.5,0.4698604364069958
Tom  McClintock,1,1,1.0,0.5089723573851558
Valerie Jarrett,2,2,1.0,0.5675002065046645
Bono,0,1,0.0,0.373647786137378
Concerned Women for America,0,1,0.0,0.373647786137378
Ginny Brown-Waite,2,4,0.5,0.45825673861108385
Claire McCaskill,1,2,0.5,0.4483055949593076
The Freedom Project,0,1,0.0,0.373647786137378
Health Care for America Now,3,3,1.0,0.6135615834513801
Christopher Monckton,1,1,1.0,0.5089723573851558
Gun Owners of America,1,1,1.0,0.5089723573851558
Lou Dobbs,3,4,0.75,0.5545064550353569
Save Flexible Spending Plans,0,1,0.0,0.373647786137378
Nancy-Ann DeParle,0,1,0.0,0.373647786137378
Carl Levin,0,1,0.0,0.373647786137378
John Kline,1,1,1.0,0.5089723573851558
Jay Rockefeller,0,2,0.0,0.3291109834139506
PlantsNeedCO2.org,1,1,1.0,0.5089723573851558
EnergyCitizens.org,2,2,1.0,0.5675002065046645
Barney Bishop,1,1,1.0,0.5089723573851558
Patients First,1,1,1.0,0.5089723573851558
Bruce Braley,2,3,0.6666666666666666,0.5070612390825165
Thomas Sowell,1,1,1.0,0.5089723573851558
Paul Hipp,0,1,0.0,0.373647786137378
Joe Wilson,1,1,1.0,0.5089723573851558
Duncan Hunter,2,6,0.3333333333333333,0.38428256315094195
Investor's Business Daily,2,2,1.0,0.5675002065046645
Orly Taitz,1,1,1.0,0.5089723573851558
Roy Blunt,1,2,0.5,0.4483055949593076
J. James Rohack,0,1,0.0,0.373647786137378
Liberty Counsel,1,1,1.0,0.5089723573851558
Public Citizen,0,1,0.0,0.373647786137378
Kimberly Guilfoyle,2,2,1.0,0.5675002065046645
Dan Lungren,1,1,1.0,0.5089723573851558
Russ Carnahan,1,1,1.0,0.5089723573851558
Bill Bennett,0,1,0.0,0.373647786137378
Betsy McCaughey,2,2,1.0,0.5675002065046645
Robert Bennett,0,1,0.0,0.373647786137378
Mike Murphy,0,1,0.0,0.373647786137378
Chris Dodd,0,7,0.0,0.2062133704705003
North Korean foreign ministry,0,1,0.0,0.373647786137378
Judicial Confirmation Network,0,1,0.0,0.373647786137378
Pray in Jesus Name Project,0,1,0.0,0.373647786137378
Mark Sanford,2,3,0.6666666666666666,0.5070612390825165
Miss California USA,0,1,0.0,0.373647786137378
Conservatives for Patients' Rights,1,1,1.0,0.5089723573851558
Gus Bilirakis,2,3,0.6666666666666666,0.5070612390825165
Cato Institute,1,1,1.0,0.5089723573851558
Cynthia Lummis,1,2,0.5,0.4483055949593076
Christina Romer,0,1,0.0,0.373647786137378
Peter Orszag,1,2,0.5,0.4483055949593076
Democratic congressional leadership,1,1,1.0,0.5089723573851558
Rosa DeLauro,0,1,0.0,0.373647786137378
Fidelis,0,1,0.0,0.373647786137378
Fred Smith,0,1,0.0,0.373647786137378
Competitive Enterprise Institute,0,1,0.0,0.373647786137378
People for the American Way,2,2,1.0,0.5675002065046645
Spencer  Bachus,1,1,1.0,0.5089723573851558
National Republican Trust PAC,1,1,1.0,0.5089723573851558
BornAliveTruth.org,1,1,1.0,0.5089723573851558
Defenders of Wildlife Action Fund,0,2,0.0,0.3291109834139506
Douglas Holtz-Eakin,1,1,1.0,0.5089723573851558
Brian Schweitzer,1,1,1.0,0.5089723573851558
Jerome R.  Corsi,3,3,1.0,0.6135615834513801
Campaign Money Watch,1,2,0.5,0.4483055949593076
Bob Barr,0,2,0.0,0.3291109834139506
Ralph Nader,2,4,0.5,0.45825673861108385
Florida Consumer Action Network,0,1,0.0,0.373647786137378
Focus on the Family Action,3,4,0.75,0.5545064550353569
Dick Morris,2,2,1.0,0.5675002065046645
Mike Gravel,1,3,0.3333333333333333,0.4005608947136531
Campaign to Defend America,1,4,0.25,0.3620070221868109
James Dobson,0,1,0.0,0.373647786137378
